STATION CODE,LOCATIONS,STATE,D.O. (mg/l),PH,B.O.D. (mg/l),NITRATENAN N+ NITRITENANN (mg/l),FECAL COLIFORM (MPN/100ml),WQI
2300,R PERUVAMBA AT CHANDAPPURA,KERALA,7.3,6.2,0.9,0.21,195.0,33.61662782608696
2947,"RIVER JAWAI AT JAWAI DAM, SIROHI, RAJASTHAN",RAJASTHAN,5.9,8.0,0.9,0.7,4.0,67.43781855072463
3460,"KALPATHI PUZHA AT KALPATHI, PALAKKAD",KERALA,6.1,7.6,1.2,0.7,384.0,70.71350463768115
1567,"KUTTIYADY ESTATE, KERALA",KERALA,6.9,6.65,0.5,0.1,130.0,38.33240898550725
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",MAHARASHTRA,6.3,7.6,4.6,0.6,13.0,91.46605739130436
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",ORISSA,7.5,8.2,2.5,0.89,2600.0,135.67374057971014
1719,"GAGGAR D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR, ",PUNJAB,4.9,8.0,1.2,0.35,4.0,74.88846144927537
2653,"BHATSA RIVER AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,6.9,7.7,3.7,0.57,48.0,83.11653565217392
1450,PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK,TAMIL NADU,6.4,7.6,3.3,0.4,253.0,84.98434376811595
2949,"RIVER LUNI AT RANAKPUR DAM, RANAKPUR, PALI",RAJASTHAN,5.9,7.9,1.5,0.48,4.0,71.0756452173913
2053,TUIRIAL LOWER CATCHMENT,MIZORAM,7.9,7.5,1.8,0.145,41.0,57.86517942028985
2427,VANSADHARA ATGUNUPUR (INTERSTATE BOUNDRY),ORISSA,7.2,8.1,1.6,0.36,1239.0,96.83639478260868
2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",GOA,7.0,6.3,1.6,0.42,8.0,38.99034869565218
1443,ACHENKOIL AT CHENNITHULA,KERALA,5.4,6.7,0.9,0.42,463.0,57.49722
3375,LUKHA RIVER AT MYNDIHATI (TRIBUTARY OF LUNAR),MEGHALAYA,6.7,2.7,3.3,1.1,7.0,-6.855043768115951
2338,R KADAMBAYAR AT MANCKAKADAVU,KERALA,3.0,6.1,2.0,0.13,268.0,64.11350028985508
2672,"KUNDALIKA RIVER AT DHATAV AT JACKWELL, DHATAV, ROHA, RAIGAD",MAHARASHTRA,7.2,7.9,3.2,0.42,164.0,83.30013478260868
2686,"PATALGANGA RIVER AT VYAL PUMP HOUSE , KHALAPUR, RAIGAD.",MAHARASHTRA,6.5,7.3,3.0,0.59,132.0,73.80395014492754
20,CHALIYAR AT KOOLIMADU,KERALA,7.3,7.2,0.6,0.31,468.0,54.49242115942029
2272,"KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",GOA,6.8,6.0,1.9,0.75,9.0,37.314862608695655
1149,KOLAK AT PATALIA BDG,GUJARAT,2.4,7.6,6.2,1.31,3.0,124.53339536231884
2670,"KAN RIVER, NEAR SAKRI WATER WORKS, SAKRI, DHULE.",MAHARASHTRA,5.6,7.9,3.6,1.9,66.0,92.59439942028988
2274,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,GOA,3.6,7.0,2.0,0.09,33.0,71.4064852173913
2337,R KADAMBAYAR AT BRAHMAPURAM,KERALA,2.1,6.8,1.6,0.8,431.0,80.61453623188406
2651,"AMBA AT D/S OF WAKEN BDG U/S OF JS PETROCHEMICALS, WAKENPHATA, ROHA",MAHARASHTRA,6.8,7.9,3.5,0.58,286.0,90.654715942029
1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",GOA,8.1,7.7,2.6,0.1,79.0,69.85128550724637
2303,R PULLUR AT PULLUR BR.,KERALA,6.7,6.3,0.9,0.1,136.0,36.983282898550726
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",TAMILNADU,6.6,6.5,2.5,0.2,13.0,52.2859431884058
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,GUJARAT,8.1,8.038571428571428,2.0,0.5066666666666667,10441.57142857143,299.2441963008972
2319,R ANCHARAKANDY AT MERUVAMBA,KERALA,7.0,6.6,1.5,0.37,208.0,48.40924202898551
1642,NAGAVALLI AT JAYKAYPUR D/S,ORISSA,6.8,8.1,2.6,1.16,2428.0,134.6109292753623
1403,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",TRIPURA,6.2,7.8,2.1,0.0,282.0,79.23180434782607
2688,"PATALGANGA RIVER AT SAVROLI BRIDGE, KHALAPUR. RAIGAD",MAHARASHTRA,6.6,7.4,5.0,0.74,67.0,91.3159231884058
3383,"BUGI RIVER AT MIBANPARA, SOUTH GARO HILLS",MEGHALAYA,7.7,7.2,1.8,2.67,22.0,53.41062
2306,R UPPALA AT  UPPALA BR.,KERALA,6.9,7.2,1.3,0.2,113.0,59.29292231884058
1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",GOA,8.3,6.68,2.5,1.69,13.0,47.466209594202894
3377,"MYNTANG RIVER AT NARTIANG, JAYANTIA HILLS",MEGHALAYA,7.3,7.1,1.9,2.5,24.0,54.50164115942029
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",ORISSA,7.2,7.983000000000001,2.1,1.03,1.03,72.48047511594204
1340,"MANIMALA  AT KALLOOPARA, KERALA",KERALA,6.8,7.1,1.5,0.5,130.0,55.58656927536232
2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, KHALAPUR, RAIGAD",MAHARASHTRA,6.6,7.4,3.7,0.53,147.0,81.5586431884058
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,GUJARAT,6.2,7.98,5.0,0.39,7147.0,273.1999443478261
3373,"WAH BLEI AT RIANGDO, WEST KHASI HILLS",MEGHALAYA,7.5,7.3,1.9,3.3,21.0,57.03219391304348
1339,"MEENACHIL AT KIDANGOOR, KERALA",KERALA,6.67,6.93,0.93,0.89,2333.0,97.60892231884056
1456,"RUSHIKULYA AT GANJAM D/S, ",ORISSA,6.8,7.8,1.9,0.67,145.0,76.83795594202898
43,MUVATTAPUZHA AT VETTIKKATTUMUKKU,KERALA,6.7,6.9,1.2,0.46,385.0,55.94716289855074
1703,"GHAGGER AT MOONAK, PUNJAB",PUNJAB,5.1,7.48,14.7,2.3,4325.0,285.27365753623195
1148,"AMBIKA AT BILIMORA, GUJARAT",GUJARAT,8.0,8.01625,3.5,0.8071428571428572,8071.875,259.3054602494824
1548,RIVER ASSONORA AT ASSONORA,GOA,7.3,5.9,1.5,0.22,8.0,29.554341159420296
1718,"GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629, RAJASTHAN",RAJASTHAN,4.8,7.6,0.8,0.0,4.0,64.79940173913045
2274,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,GOA,7.3,6.8,2.5,0.42,87.0,60.32240782608696
2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,MAHARASHTRA,5.9,7.2,4.04,0.65,133.0,84.17425188405797
1476,"MANDOVI AT TONCA, MARCELA, GOA",GOA,7.8,6.69,2.75,0.35,13.0,52.08797771014494
2168,MITHI RIVER,MAHARASHTRA,4.9,7.6,55.5,2.18,560.0,565.8697414492754
2688,"PATALGANGA RIVER AT SAVROLI BRIDGE, KHALAPUR, RAIGAD.",MAHARASHTRA,6.4,7.3,3.1,0.6,68.0,73.73713043478259
1564,"AYUR, KERALA",KERALA,6.3,7.1,1.0,0.4,643.0,65.02811072463768
3184,"RIVER SAL AT ORLIM BRIDGE, ORLIM",GOA,5.2,7.1,2.6,0.34,1411.0,101.5964672463768
3189,RIVER CHAPORA AT SIOLIM,GOA,6.0,7.5,1.6,0.2,4995.0,176.73762492753625
3471,"RIVER KARAMANA AT ARUVIKARA, THIRUVANANTHAPURAM",KERALA,7.0,7.1,0.5,0.32,211.0,47.53841536231885
1564,"AYUR, KERALA",KERALA,7.0,7.152000000000001,1.2,0.22,0.22,50.162052028985535
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",TAMIL NADU,7.2,7.2,2.28,0.14,236.0,64.67378144927537
1569,"THALIPARAMBA, KERALA",KERALA,6.8,7.35,1.15,0.14,215.0,62.77761527536232
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",MAHARASHTRA,6.8,7.8,3.4,0.5,601.0,95.04236927536232
2303,R PULLUR AT PULLUR BR.,KERALA,7.2,5.9,0.8,0.55,440.0,33.70874811594203
3381,"MANDA RIVER (DUDHAI RIVER) AT JAMPA, EAST GARO HILLS",MEGHALAYA,8.8,7.3,1.5,1.62,15.0,46.91350347826086
1342,"ACHENKOIL AT THUMPAMON, KERALA",KERALA,6.8,7.06,0.57,0.4,1769.0,83.386081942029
1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",GOA,7.3,6.7,1.5,0.1,1940.0,86.77740115942031
1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",ORISSA,6.9,8.1,2.0,2.26,19058.0,501.0988489855073
1698,GHAGGAR AT D/S CHHATBIR,PUNJAB,5.3,7.5,13.5,5.08,20000.0,623.2625402898551
2284,R NEYYAR AT ARUVIPURAM,KERALA,6.9,7.2,0.5,0.18,151.0,48.47799565217391
1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",GUJARAT,6.1,8.0,5.64,1.03,38143.0,959.8372946376812
42,"KALLADA AT PERUMTHOTTAM KADAVU, PUNALOOR",KERALA,7.1,7.2,1.0,0.34,251.0,54.13697507246378
1156,PAMBA AT CHENGANNUR,KERALA,6.0,7.0,1.1,1.04,243.0,56.71700492753624
1564,"R ITHIKKARA AT AYUR, KERALA",KERALA,6.4,7.2,1.9,0.77,258.0,65.68827710144927
1564,"AYUR, KERALA",KERALA,6.3,7.15,1.05,0.22,98.0,54.16398072463768
2326,R KORAYAR AT KANJIKODE,KERALA,6.1,8.0,1.1,0.72,784.0,85.85275130434782
3381,"MANDA RIVER (DUDHAI RIVER) AT JAMPA, EAST GARO HILLS",MEGHALAYA,7.8,7.2,1.6,1.77,20.0,51.00465304347826
1547,"RIVER TALPONA AT CANACONA, GOA",GOA,7.7,6.45,2.14,0.16,10.0,42.92656333333333
2297,R ANCHARAKANDY AT MERUVAMBA,KERALA,6.9,7.1,0.8,0.18,46.0,47.02341565217391
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",MAHARASHTRA,5.7,7.2,5.3,0.75,116.0,96.06707913043476
1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",GOA,7.1,6.6,1.1,0.13,4124.0,131.84103507246377
1573,"IRUMPANAM, KERALA",KERALA,2.4,6.7,2.1,3.97,220.0,77.56368202898553
1705,"U/S SARDULGARH, PUNJAB",PUNJAB,4.7,6.7,26.8,3.7,13250.0,580.0802620289854
1403,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",TRIPURA,6.6,7.7,1.7,0.0,280.0,71.98315652173913
1155,KARAMANA AT MOONNATTUMUKKU,KERALA,0.8,7.1,11.9,1.87,4250.0,270.28683333333333
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,7.6,7.763333333333334,1.1,0.6777777777777778,469.77777777777777,67.24232021578102
20,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,6.9,7.067,0.4,0.21,0.21,41.95315265217391
2653,"BHATSA RIVER AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,7.0,8.0,3.5,0.49,40.0,85.89366202898552
1341,"PAMBA AT THAKAZHY, KERALA",KERALA,4.8,6.8,0.7,0.8,208.0,54.64714840579711
1476,"MANDOVI AT TONCA, MARCELA",GOA,6.4,6.4,2.0,0.44,15.0,47.19175710144928
2072,RIVER BHOGAVO D/S OF SURENDRANAGAR.,GUJARAT,4.1,7.9,16.5,0.1,58.0,214.50240376811595
1633,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",MEGHALAYA,7.8,7.3,1.9,2.99,264.0,61.02015971014493
3459,"MANIYANKODE PUZHA AT MANIYANKODE BRIDGE, WAYANAD",KERALA,5.8,7.3,0.9,0.88,232.0,60.83286550724638
20,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,7.1,7.1,0.6,0.4,283.0,49.58295507246377
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",HIMACHAL PRADESH,4.9,7.4,16.3,0.0,51.0,199.1400747826087
21,CHALIYAR AT CHUNGAPALLY,KERALA,7.1,7.1,0.6,0.35,229.0,49.35824840579711
1573,"CHAITRAPUZHA IRUMPANAM, KERALA",KERALA,2.9,6.3,2.0,1.07,430.0,71.84504057971014
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",TAMIL NADU,7.4,6.7,1.6,0.1,91.0,45.72857420289855
3190,RIVER SINQUERIM (CANDOLIM SIDE NEAR BRIDGE),GOA,5.4,7.6,1.6,0.07,290.0,75.55725333333334
1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",GOA,7.4,6.73,1.7,0.9,33.0,45.938106869565225
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,5.4,7.4,3.0,0.06,353.0,85.72032
1340,"MANIMALA  AT KALLOOPARA, KERALA",KERALA,6.6,6.4,0.7,3.13,400.0,43.67352985507247
2300,PERUVAMBA AT CHANDAPPURA,KERALA,6.8,6.0,0.5,0.25,590.0,37.869415942029
1475,ZUARI AT PANCHAWADI,GOA,5.5,6.7,0.8,0.17,1893.0,88.19367971014493
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",MAHARASHTRA,6.7,7.4,3.9,0.22,64.0,81.07546289855071
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,KERALA,5.1,6.7,1.9,0.63,405.0,66.50966086956521
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",RAJASTHAN,4.8,7.3,0.8,1.1,3.0,59.68142840579712
2168,MITHI RIVER,MAHARASHTRA,3.6,7.4,31.3,2.2,276.0,344.3488585507247
3183,"RIVER SAL AT KHAREBAND, MARGAO",GOA,2.8,6.4,3.2,0.35,12658.0,359.179927536232
1456,"RUSHIKULYA AT GANJAM D/S, ORISSA",ORISSA,6.8,7.8,1.65,2.0,440.0,79.75470927536233
3354,"UMIAM MAWPHLANG RIVER AT UMTYNGNGAR, EAST KHASI HILLS",MEGHALAYA,7.6,7.1,1.7,3.0,23.0,51.32010695652174
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",KERALA,6.0,7.0,2.2,0.68,473.0,73.01738492753624
1861,PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,GUJARAT,5.8,7.7,2.5,0.22,1900.0,120.41700550724636
3183,"SAL AT KHAREBAND, MARGAO",GOA,2.4,6.5,4.8,0.35,7980.0,272.0691153623189
2676,"MUCHKUNDI AT WAKED NEAR M/S ASAHI INDIA GLASS LTD, WAKED, LANJA, RATNAGIRI",MAHARASHTRA,7.4,8.1,2.2,0.15,3.0,73.36374086956522
1632,['FECAL COLIFORM (MPN/100ml)'],MEGHALAYA,8.1,7.03,1.97,2.6537500000000005,230.0,54.70320150724638
1701,GHAGGAR AT D/S JHARMAL NADI,PUNJAB,4.8,7.4,26.0,8.6,31750.0,999.1566684057972
1159,"TAMBIRAPARANI AT PAPAVINASAM,TAMILNADU",TAMIL NADU,7.5,6.5,1.0,0.15,108.0,36.81685391304348
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,GUJARAT,7.2,8.07,4.0,0.37,150.0,93.12828811594204
2292,R THIRUR AT THALAKKADATHUR BRIDGE,KERALA,4.9,6.8,1.6,1.0,208.0,64.20138811594202
1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",GOA,5.5,7.4,1.5,0.1,2853.0,127.9717463768116
3465,"ACHENKOIL AT KALLARAKADAVU, PATHANAMTHITTA",KERALA,6.6,7.5,1.4,0.7,183.0,63.79564985507246
2271,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",GOA,6.3,6.6,1.6,0.19,2830.0,111.06245072463769
1699,"U/S DHAKANSU NALLAH, PUNJAB",PUNJAB,5.4,6.8,15.4,5.1,9500.0,392.59566
1339,MEENACHIL AT KIDANGOOR,KERALA,6.8,7.1,0.7,0.46,2010.0,90.702435942029
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",KARNATAKA,7.3,7.1,2.9,1.17,100.0,64.95778782608696
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",MAHARASHTRA,7.4,7.639,5.9,0.45,0.45,98.0653818695652
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",PUNJAB,5.1,7.4,23.7,5.9,27333.0,878.5197875362319
3365,"UMSHYRPI RIVER AT UMSHYRPI BRIDGE, EAST KHASI HILLS",MEGHALAYA,4.5,7.1,15.5,11.0,48611.0,1272.6139292753624
1342,ACHENKOIL AT THUMPAMON,KERALA,7.0,7.2,0.8,0.62,279.0,53.50741536231886
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",PUNJAB,5.0,7.2,26.1,3.05,32250.0,1023.6682744927537
2297,R ANCHARAKANDY AT MERUVAMBA,KERALA,6.7,6.6,1.2,0.34,228.0,46.86914289855073
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",KARNATAKA,7.3,7.3,2.0,1.28,333.0,65.78359449275362
1632,"GANOL RIVER TURA, MEGHALAYA",MEGHALAYA,7.5,7.5,2.4,3.0,293.0,71.02101391304349
1703,"GHAGGER AT MOONAK, PUNJAB",PUNJAB,4.2,7.73,21.0,1.4,10500.0,497.84921614492754
1568,"VALAYAM, KERALA",KERALA,6.8,6.5,0.5,0.2,98.0,35.56536927536233
2271,"SAL PAZORKHONI, CUNCOLIM (NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",GOA,6.1,6.9,1.8,0.19,1074.0,79.72858463768117
1442,VAMANAPURAM,KERALA,6.3,7.3,1.2,0.29,725.0,72.22996405797102
3376,LUKHA RIVER AT SUNAPUR (TRIBUTARY OF LUNAR),MEGHALAYA,7.7,6.3,2.1,3.88,180.0,44.161133333333325
1443,"ACHENKOIL AT CHENNITHULA, KERALA",KERALA,5.9,6.4,0.7,3.53,375.0,46.53699188405798
1569,THALIPARAMBA,KERALA,6.7,6.8,1.0,0.53,108.0,47.70963623188406
2288,R PALLICKAL AT NELLIMUKAL,KERALA,6.3,7.2,0.8,0.56,357.0,58.64968405797103
2274,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,GOA,5.3,6.8,1.8,0.3,6458.0,202.28246695652172
2293,R KADALUNDI AT HAJIRAPPALLY,KERALA,7.3,6.6,0.4,0.25,297.0,38.51398115942029
2338,KADAMBAYAR AT MANCKAKADAVU,KERALA,1.8,6.6,2.0,0.39,399.0,81.5279104347826
2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,MAHARASHTRA,6.6,7.6,4.7,0.7,12.0,90.90144985507246
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,KARNATAKA,6.7,7.27,1.33,0.4266666666666667,6.0,54.67489245410627
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",TAMILNADU,7.3,7.1,3.6,0.88,33.0,69.7044811594203
1436,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",GUJARAT,5.7,7.62,2.12,0.86,1050.0,97.11150579710144
1698,"D/S CHHATBIR, PUNJAB",PUNJAB,4.7,6.7,25.3,7.7,23500.0,797.216395362319
1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",MAHARASHTRA,5.3,7.7,3.25,0.38,165.0,89.43923362318841
3187,RIVER MANDOVI NEAR HOTEL MARRIOT,GOA,6.3,7.6,2.3,0.1,2606.0,129.27251072463767
2712,"VAITARNA NR RD BDG, GANDHARE VILL., WADA, THANE",MAHARASHTRA,7.5,8.2,3.5,0.14,32.25,86.77972557971013
2709,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",MAHARASHTRA,6.8,8.2,4.3,0.45,28.0,97.17264260869564
1860,BALEHWAR KHADI AT N.H. NO. 8,GUJARAT,5.1,7.8,2.73,0.6,64125.0,1531.2419208695655
2334,RIVER PERIYAR AT PATHALAM,KERALA,5.7,6.8,1.9,0.5,385.0,65.47448579710145
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,7.5,7.8,1.2,0.1166666666666666,0.0,58.76458946859904
3458,KARAPUZHA DAM AT WAYANAD,KERALA,7.0,7.1,0.8,0.35,45.0,46.45125536231885
2300,PERUVAMBA AT CHANDAPPURA,KERALA,6.9,6.6,1.1,0.3,177.0,43.91295565217391
1571,"R KARINGODE AT KAKKADAVU,  KERALA",KERALA,7.6,7.1,1.2,0.1,163.0,49.87190028985507
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",TAMIL NADU,6.6,7.81,2.68,0.26,40.0,77.35906718840577
2460,DAMANGANGA DISCHARGE POINT OF DISTILLERY,DAMAN,6.3,7.4,136.0,16.9,158.0,1261.6306307246375
1698,"D/S CHHATBIR, PUNJAB",PUNJAB,5.0,7.3,7.4,2.65,12500.0,413.4014411594203
1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",GOA,7.2,6.7,0.9,0.06,832.0,57.2116947826087
2463,"DAMANGANGA AT LAVACHA TEMPLE, DADRA",DAMAN,6.6,7.7,8.0,2.66,350.0,129.6653631884058
3384,"BUGI AT DALU, SOUTH GARO HILLS",MEGHALAYA,7.6,7.2,2.5,2.41,20.0,60.01372028985509
20,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,7.0,7.5,0.8,0.4,2573.0,110.03710202898552
2289,R KARUVANNURR AT KARUVANNUR BRIDGE,KERALA,6.4,7.2,1.3,0.4,121.0,57.27812376811594
2713,"VASHISHTI  AT D/S OF THREE M PAPER MILLS NR CHIPLUN WATER INTAKE JACKWELL,KHERDI,RATNAGIRI",MAHARASHTRA,6.8,7.6,2.9,0.81,4.0,73.87346260869565
1568,"R MAHE AT VALAYAM, KERALA",KERALA,6.5,7.4,0.6,0.3,4192.0,145.45882347826088
1154,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",KERALA,5.6,6.9,1.2,0.67,266.0,58.38159942028986
2426,VANSADHARA AT MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),ORISSA,7.0,8.0,1.8,1.11,1503.0,104.0237086956522
2296,R THALLASSERY AT PATHIPPALAM,KERALA,5.8,6.5,1.0,0.4,70.0,44.14502550724639
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY",TAMIL NADU,7.2,6.8,1.8,0.09,78.0,49.84363478260868
3365,"UMSHYRPI AT UMSHYRPI BDG, EAST KHASI HILLS",MEGHALAYA,4.0,7.1,22.4,10.47,29500.0,914.1084173913044
2464,"DAMANGANGA at D/s of M/s Surat Beverages, Dadra",DAMAN,6.6,7.4,4.0,3.6,137.0,84.57683652173914
2624,MARKANDA U/S KALA AMB,HIMACHAL PRADESH,8.2,7.7,1.2,0.48,11.0,53.93346521739131
1860,BALEHWAR KHADI AT N.H. NO 8,GUJARAT,4.5,8.3,1.5,11.0,116.0,88.48628927536234
2272,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",GOA,7.0,6.9,1.2,0.3,3896.0,133.11592869565217
1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",GOA,8.1,6.18,2.38,0.2,12.0,38.46560684057971
2270,"KHANDEPAR AT CODLI NR BDG, U/S OPA WATERWORKS,SANGUEM",GOA,7.3,6.8,1.2,0.12,457.0,52.93586782608696
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",MAHARASHTRA,5.9,7.7,5.5,0.6,22.0,103.2982652173913
2297,ANCHARAKANDY AT MERUVAMBA,KERALA,7.1,7.0,1.0,0.34,170.0,48.86079507246378
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,    TAMILNADU.",TAMIL NADU,7.1,6.837777777777777,2.3,0.58,0.58,53.77967129468598
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",MAHARASHTRA,7.8,7.609,5.0,0.5,0.5,87.65980771014492
1566,"THIRURANGADY, KERALA",KERALA,6.8,6.742,0.9,0.31,0.31,41.40696494202898
1476,"MANDOVI AT TONCA, MARCELA, GOA",GOA,6.5,7.5,4.55,0.05,20.0,88.38795014492754
2199,SAVITRI RIVER AT OVALE VILLAGE.,MAHARASHTRA,6.8,6.6,2.13,2.72,6.0,51.25988927536231
1342,"ACHENKOIL AT THUMPAMON, KERALA",KERALA,6.6,6.3,0.6,1.07,624.0,45.7858631884058
1427,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",MEGHALAYA,6.6,7.15,7.48,2.1,208.0,112.23745652173912
3028,"TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI, TAMILNADU",TAMILNADU,6.5,6.6,2.4,0.2,11.0,53.577810144927525
1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",TAMIL NADU,7.2,6.928999999999999,1.3,0.14,0.14,45.96746544927534
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",PUNJAB,4.8,7.6,22.0,3.6,30500.0,938.5399217391304
3189,RIVER CHAPORA AT SIOLIM,GOA,6.3,7.5,1.6,0.06,1466.0,96.12413739130434
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",ORISSA,7.4,7.9,2.3,1.9,1850.0,112.62671420289855
1571,"KAKKADAVU,  KERALA",KERALA,7.03,7.03,0.27,0.23,345.0,47.30898927536231
2289,R KARUVANNURR AT KARUVANNUR BRIDGE,KERALA,6.7,6.5,0.9,0.6,265.0,43.3368695652174
2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, RAIGAD.",MAHARASHTRA,7.1,7.8,3.2,0.63,43.0,79.35910173913042
1567,"KUTTIYADY ESTATE, KERALA",KERALA,6.9,6.7,0.3,0.2,40.0,35.48032231884058
2305,R SHRIYA AT ANGADIMOGARU,KERALA,7.6,6.6,0.6,0.25,1660.0,69.42762028985507
2326,R KORAYAR AT KANJIKODE,KERALA,6.9,8.1,0.9,0.72,382.0,72.8731556521739
2292,R THIRUR AT THALAKKADATHUR BRIDGE,KERALA,5.2,6.1,1.1,0.14,235.0,45.81754057971013
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,6.3,8.0,4.2,0.3,524.0,106.27629739130434
1570,"HOSDURG, KERALA",KERALA,7.0,7.095000000000001,1.1,0.53,0.53,48.15654236231887
1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",GUJARAT,4.2,8.2,6.7,0.4,9750.0,350.6203968115942
1161,"TAMBIRAPARANI AT TIRUNELVELI, COLLECTORATE.",TAMIL NADU,6.6,7.0,2.5,0.33,233.0,65.91079652173912
2466,"DAMANGANGA AT VILLAGE NAMDHA, VAPI",DAMAN,5.9,7.4,12.0,58.1,7.0,163.241131884058
